id_delivery,lat,lng,timestamp
1,35.625838278221366,51.77692274117659,1725267952
1,35.625367383046246,51.777181273956884,1725267982
1,35.624896487871126,51.77743980673718,1725268012
1,35.62442559269601,51.77769833951747,1725268042
1,35.62395469752089,51.77795687229776,1725268072
1,35.62348380234577,51.77821540507805,1725268102
1,35.62301290717065,51.778473937858344,1725268132
1,35.62254201199553,51.77873247063864,1725268162
1,35.62207111682041,51.77899100341893,1725268192
1,35.62160022164528,51.779249536199224,1725268222
1,35.62112932647016,51.77950806897951,1725268252
1,35.62065843129504,51.7797666017598,1725268282
1,35.62018753611992,51.7800251345401,1725268312
1,35.6197166409448,51.78028366732039,1725268342
1,35.61924574576968,51.78054220010068,1725268372
1,35.61877485059456,51.78080073288098,1725268402
1,35.61830395541944,51.78105926566127,1725268432
1,35.61783306024432,51.781317798441556,1725268462
1,35.6173621650692,51.78157633122185,1725268492
1,35.61689126989408,51.78183486400214,1725268522
1,35.61642037471896,51.782093396782436,1725268552
1,35.61594947954384,51.78235192956273,1725268582
1,35.615478584368724,51.78261046234302,1725268612
1,35.615007689193604,51.782868995123316,1725268642
1,35.614536794018484,51.7831275279036,1725268672
1,35.61406589884336,51.783386060683895,1725268702
1,35.61359500366824,51.78364459346419,1725268732
1,35.61312410849312,51.78390312624448,1725268762
1,35.612653213318,51.784161659024775,1725268792
1,35.61218231814288,51.78442019180507,1725268822
1,35.61171142296776,51.784678724585355,1725268852
1,35.61124052779264,51.78493725736565,1725268882
1,35.61076963261752,51.78519579014594,1725268912
1,35.6102987374424,51.785454322926235,1725268942
1,35.60982784226728,51.78571285570653,1725268972
1,35.60935694709216,51.78597138848682,1725269002
1,35.60888605191704,51.786229921267115,1725269032
1,35.60841515674192,51.7864884540474,1725269062
1,35.6079442615668,51.786746986827694,1725269092
1,35.60747336639168,51.78700551960799,1725269122
1,35.60700247121656,51.78726405238828,1725269152
1,35.60653157604144,51.787522585168574,1725269182
1,35.606060680866314,51.78778111794887,1725269212
1,35.605589785691194,51.788039650729154,1725269242
1,35.605118890516074,51.78829818350945,1725269272
1,35.604647995340954,51.78855671628974,1725269302
1,35.604177100165835,51.78881524907003,1725269332
1,35.603706204990715,51.78907378185033,1725269362
1,35.603235309815595,51.78933231463062,1725269392
1,35.602764414640475,51.78959084741091,1725269422
1,35.602293519465356,51.7898493801912,1725269452
1,35.601822624290236,51.79010791297149,1725269482
1,35.601351729115116,51.790366445751786,1725269512
1,35.600880833939996,51.79062497853208,1725269542
1,35.60040993876488,51.79088351131237,1725269572
1,35.59993904358976,51.791142044092666,1725269602
1,35.59946814841464,51.79140057687296,1725269632
1,35.59899725323952,51.791659109653246,1725269662
1,35.59852635806439,51.79191764243354,1725269692
1,35.59805546288927,51.79217617521383,1725269722
1,35.59758456771415,51.792434707994126,1725269752
1,35.59711367253903,51.79269324077442,1725269782
1,35.59664277736391,51.79295177355471,1725269812
1,35.59617188218879,51.793210306335,1725269842
1,35.59570098701367,51.79346883911529,1725269872
1,35.59523009183855,51.793727371895585,1725269902
1,35.59475919666343,51.79398590467588,1725269932
1,35.59428830148831,51.79424443745617,1725269962
1,35.59381740631319,51.794502970236465,1725269992
1,35.59334651113807,51.79476150301676,1725270022
1,35.59287561596295,51.795020035797044,1725270052
1,35.59240472078783,51.79527856857734,1725270082
1,35.59193382561271,51.79553710135763,1725270112
1,35.591462930437594,51.795795634137924,1725270142
1,35.590992035262474,51.79605416691822,1725270172
1,35.59052114008735,51.79631269969851,1725270202
